date,80000,82000,84000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,95500,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500
2025-01-13,96.78,90.48,70.71,70.64,65.62,65.27,65.82,65.02,62.22,60.44,59.33,58.79,57.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,125.5,103.83,97.13,85.13,75.13,70.98,68.21,68.28,65.87,60.02,61.72,57.44,54.56,0.0,54.92,0.0,54.07,0.0,59.57,0.0,61.01,0.0,0.0,0.0
2025-01-15,0.0,194.98,120.7,168.57,99.03,146.1,132.31,96.45,86.64,91.12,82.77,81.3,71.17,67.0,61.1,58.83,51.39,50.94,46.22,49.62,39.36,38.35,47.16,39.26
