date,112000,114000,115000,116000,117000,118000,119000,120000,121000,122000,123000,124000
2025-08-11,45.28,37.74,38.03,34.24,32.7,32.24,32.46,32.82,33.72,34.51,33.01,0.0
2025-08-12,47.95,48.0,42.58,39.33,34.62,31.24,30.59,30.04,32.68,0.0,0.0,0.0
2025-08-13,82.51,84.85,111.1,82.43,66.35,64.53,55.02,46.74,38.99,35.46,31.48,34.22
