date,25000,25500,26000,26500,26750,27000,27250,27500,27750,28000,28250,28500,29000
2023-05-29,66.3,56.65,56.14,50.41,0.0,47.17,46.18,43.42,43.82,42.09,0.0,0.0,0.0
2023-05-30,0.0,61.24,59.81,50.15,0.0,41.75,41.4,39.19,38.06,40.36,44.59,38.92,42.97
2023-05-31,78.76,68.44,62.33,55.38,49.3,42.63,36.05,37.93,38.51,44.64,0.0,76.45,56.51
