,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000
2022-05-20,137.61,125.2,104.32,93.94,78.18,71.04,60.97,90.93,0,0,0
2022-05-21,153.14,126.28,118.35,90.3,88.65,45.04,46.06,0,0,0,0
