date,40000,41000,42000,43000,44000,45000,46000,47000,48000
2022-03-31,0.0,90.23,77.28,76.65,65.44,61.26,57.06,57.82,43.28
2022-04-01,93.52,84.14,118.77,83.24,76.99,59.57,42.4,42.37,57.31
