,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-25,100.18,92.05,81.6,78.27,70.14,65.06,58.81,59.91,0,0
2022-04-26,0,132.4,89.71,83.69,65.02,0.0,97.63,92.49,0,0
