date,5250,5500,5750,6000,6250,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250
2019-11-21,0.0,0.0,0.0,83.61,83.23,74.05,71.12,69.03,65.41,63.03,59.58,58.48,63.79,59.68,0.0,0.0,0.0
2019-11-22,0.0,99.67,93.99,97.45,89.32,84.3,74.62,80.54,86.16,77.32,81.48,62.37,0.0,89.35,0.0,0.0,0.0
2019-11-23,0.0,93.35,84.27,82.32,70.51,71.58,63.01,60.59,61.19,61.16,63.15,65.5,0.0,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,83.97,75.47,71.23,66.71,62.23,66.3,62.07,56.35,48.1,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,104.59,99.91,95.2,85.03,84.38,78.8,76.68,73.6,72.36,70.93,70.32,71.04,0.0,0.0,0.0,0.0,0.0
2019-11-26,109.12,103.17,95.17,88.22,80.98,73.77,71.52,69.86,66.23,67.63,69.62,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27,128.25,116.99,104.54,99.06,90.77,84.66,81.67,74.37,71.86,69.36,69.11,64.2,0.0,0.0,0.0,0.0,0.0
2019-11-28,124.26,0.0,96.47,89.45,91.05,81.08,67.94,63.95,60.59,60.42,64.78,67.05,0.0,0.0,0.0,0.0,0.0
2019-11-29,126.67,111.56,111.17,103.33,88.73,84.09,77.01,63.95,59.2,56.84,51.06,57.65,57.06,63.78,68.03,0.0,0.0
2019-11-30,131.89,0.0,112.97,95.31,86.62,76.37,67.63,60.64,57.7,55.15,56.56,59.29,0.0,60.59,61.6,0.0,0.0
2019-12-01,134.55,122.03,115.77,109.29,97.83,84.04,71.08,70.41,59.27,58.9,71.04,74.64,75.99,61.92,0.0,0.0,0.0
2019-12-02,0.0,133.89,117.18,94.4,83.93,79.57,65.26,56.04,55.82,60.0,67.09,68.78,0.0,0.0,0.0,0.0,0.0
2019-12-03,0.0,140.6,119.98,114.45,94.86,83.57,66.59,56.89,51.71,54.19,64.73,63.66,89.63,0.0,0.0,0.0,0.0
2019-12-04,0.0,0.0,0.0,149.75,114.81,106.64,83.19,66.05,60.97,71.25,55.82,0.0,123.85,142.77,0.0,224.91,264.08
2019-12-05,0.0,0.0,0.0,0.0,0.0,158.83,128.47,102.22,80.44,78.01,88.97,108.5,0.0,0.0,0.0,0.0,0.0
