date,78000,80000,82000,84000,85000,86000,87000,88000,89000,89500,90000,90500,91000,92000
2024-11-15,76.74,70.52,58.69,53.03,51.17,46.71,45.85,42.69,39.8,0.0,39.41,0.0,39.52,41.11
2024-11-16,95.45,81.56,69.07,58.36,55.07,47.78,43.69,40.49,43.37,0.0,41.39,0.0,39.35,40.51
2024-11-17,122.81,123.93,110.1,87.06,69.96,74.46,61.44,54.48,48.5,53.67,47.06,47.71,81.56,73.87
