date,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000
2021-11-02,97.52,98.04,95.49,86.73,85.94,83.98,84.81,76.66,74.3,71.61,75.47,71.63
2021-11-03,0.0,0.0,0.0,97.16,94.92,84.63,93.54,75.24,79.3,62.66,58.41,0.0
