,24000,25000,26000,27000,28000,29000,30000,31000,32000,34000
2022-05-24,123.22,113.71,108.39,90.69,80.68,69.44,64.16,0,0,0
2022-05-25,0,0,151.63,112.34,100.39,78.12,64.43,65.11,0,0
