date,7875,8000,8125,8250,8375,8500,8625,8750,8875,9000,9125
2020-02-28,80.78,82.12,79.91,75.6,68.24,54.93,60.11,63.3,73.45,0.0,0.0
2020-02-29,109.58,111.49,81.74,76.12,69.63,61.9,64.48,50.15,72.8,49.65,55.27
