date,52000,54000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000
2021-11-01,115.58,90.43,86.44,83.45,81.84,77.14,74.11,76.86,78.0,75.25,70.68,0.0
2021-11-02,0.0,116.48,99.64,151.12,96.47,101.75,89.6,81.31,72.3,72.2,69.09,76.83
