date,44000,46000,47000,48000,49000,50000,51000,52000
2021-03-07,104.98,105.52,95.6,104.08,96.5,88.71,82.74,0.0
2021-03-08,131.67,200.39,156.63,123.96,110.31,92.12,91.9,87.97
