,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000
2022-03-25,78.49,78.16,70.35,59.67,55.82,49.43,49.04,0,0,0
2022-03-26,0,0,73.42,98.71,64.14,45.18,43.28,42.92,0,0
