date,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750
2020-07-28,100.56,96.38,93.39,90.69,74.53,69.01,70.44,60.48,67.37,63.93,65.84,54.5,55.86,30.07,0.0,0.0,0.0,0.0
2020-07-29,103.71,97.64,99.34,101.99,131.63,128.17,111.15,103.52,99.11,98.14,64.28,54.4,59.33,67.12,75.53,83.58,74.32,133.47
