date,41000,42000,43000,44000,45000,46000,47000,48000
2022-04-04,81.46,72.22,61.71,64.51,58.52,53.42,52.22,0.0
2022-04-05,0.0,0.0,95.63,64.71,48.29,0.0,49.52,42.18
