,18000,19000,19500,20000,20500,21000,21500,22000,22500,23000
2022-07-10,0,78.31,68.7,70.6,66.14,57.32,57.52,0,0,0
2022-07-11,135.25,84.19,68.02,65.1,51.72,0.0,0,0,0,0
