date,63000,64000,65000,66000,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500
2024-06-06,60.16,61.37,52.03,48.63,45.29,42.06,41.34,40.75,41.07,40.22,39.0,39.46,39.8,40.73,0.0,43.84
2024-06-07,58.86,62.05,46.84,41.24,44.64,36.47,34.97,31.7,29.65,29.93,39.59,31.32,31.55,33.18,38.34,46.13
2024-06-08,91.25,0.0,0.0,59.56,49.8,46.15,42.85,30.3,21.0,14.62,25.37,24.16,0.0,0.0,0.0,0.0
