date,61000,62000,63000,64000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71500,72500
2024-11-02,0.0,65.53,62.15,55.6,44.26,0.0,43.06,43.94,43.88,40.97,38.03,40.28,37.11,37.84,36.8,37.93,0.0,0.0
2024-11-03,89.56,83.09,67.74,72.85,56.31,56.03,57.34,52.05,53.5,49.17,48.47,48.35,50.41,49.02,54.96,0.0,55.78,62.93
2024-11-04,113.98,91.56,89.99,91.04,75.03,66.42,58.6,49.13,49.92,45.13,53.39,46.5,47.71,0.0,58.02,0.0,0.0,0.0
