date,27000,27500,28000,28500,29000,29500,29750,30000,30250,30500,30750,31000,31250,31500
2023-07-05,91.42,84.71,80.52,74.31,63.58,57.03,54.88,51.3,47.64,45.78,44.25,41.82,0.0,0.0
2023-07-06,77.69,73.2,69.09,61.87,52.53,45.35,41.33,40.88,41.83,41.26,51.71,46.32,38.48,50.16
2023-07-07,134.68,75.43,75.3,77.93,62.12,44.49,36.89,32.94,26.69,41.09,57.19,63.45,46.61,0.0
