date,7250,7375,7500,7625,7750,7875,8000,8125,8250,8375,8500,8625,8750,8875,9000
2020-03-08,0.0,0.0,0.0,85.81,77.27,76.92,69.98,70.28,72.0,63.11,45.22,46.82,58.69,70.19,50.62
2020-03-09,157.73,134.26,123.26,82.93,85.36,72.64,71.25,63.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
