date,30000,31000,32000,33000,34000,35000,36000,37000,38000
2022-05-07,0.0,101.98,85.71,79.19,69.71,64.91,61.27,44.08,51.7
2022-05-08,133.77,120.46,115.1,88.54,69.87,65.2,58.71,86.4,0.0
