date,8500,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125
2020-05-29,83.01,76.38,70.04,70.13,66.51,55.63,48.7,48.98,51.57,0.0,0.0,0.0,63.12,0.0
2020-05-30,0.0,100.01,88.39,76.34,84.42,91.3,92.22,80.86,86.53,83.67,85.39,54.71,0.0,68.51
