date,26500,27000,27500,28000,28250,28500,28750,29000,29250,29500,29750,30000,30250
2023-08-06,0.0,0.0,32.64,27.6,25.56,23.88,26.56,27.7,26.2,25.57,0.0,0.0,0.0
2023-08-07,52.34,47.94,39.45,37.29,31.22,27.14,23.68,23.32,23.35,0.0,0.0,37.93,0.0
2023-08-08,0.0,57.08,49.55,38.02,38.15,40.21,61.77,53.89,31.52,26.86,23.81,37.26,30.91
