date,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-01-06,0.0,104.27,94.47,94.84,77.24,75.44,67.26,64.49,59.57
2022-01-07,155.36,130.93,137.5,107.19,70.62,69.34,58.74,52.18,78.54
