,28000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,42000
2022-01-23,175.02,155.07,138.04,117.06,114.48,95.13,80.62,72.41,75.52,0,0,0,0
2022-01-24,206.94,199.99,235.0,170.9,165.51,136.86,98.43,83.6,78.12,101.92,0,0,0
