date,40000,42000,43000,44000,45000,46000,47000,48000
2022-01-02,0.0,80.32,76.71,73.14,68.18,59.5,59.68,54.46
2022-01-03,132.16,0.0,120.74,71.17,73.96,58.88,54.8,57.63
