date,51000,52000,53000,54000,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,62000
2024-09-13,72.31,64.25,63.55,62.9,53.23,49.34,49.67,46.75,42.03,41.3,41.82,37.39,37.77,35.6,35.81,36.24,0.0,0.0
2024-09-14,88.6,0.0,66.7,59.82,55.36,52.67,47.64,46.35,39.69,39.81,34.25,32.26,32.79,31.99,30.35,32.17,0.0,0.0
2024-09-15,0.0,109.69,143.88,122.47,74.52,54.92,78.59,79.75,62.67,56.57,45.36,40.42,41.57,44.32,42.62,44.67,82.74,43.17
