date,27000,28000,28500,29000,29500,30000,30500,31000,31500,32000
2022-05-31,0.0,95.07,88.24,86.44,79.57,74.14,72.02,65.91,68.48,63.68
2022-06-01,134.53,92.21,86.3,70.89,60.09,58.8,91.8,0.0,0.0,116.96
