,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000
2021-07-19,142.75,118.74,102.29,93.18,87.67,79.02,80.72,0,0,0
2021-07-20,163.61,135.14,99.74,97.78,80.03,89.09,93.71,0,0,0
