date,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000
2021-10-02,115.98,98.69,100.58,94.13,86.69,75.08,71.49,68.04,66.0,66.16,66.53
2021-10-03,0.0,162.71,0.0,92.0,112.09,116.21,87.17,75.99,77.54,84.23,80.0
