,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000
2021-09-24,146.49,131.35,118.72,111.1,102.42,96.79,88.23,78.02,65.1,64.89,73.75,0,0,0,0,0
2021-09-25,0,133.99,117.15,113.63,105.57,86.83,76.4,69.08,54.22,76.97,109.27,0,0,0,0,0
