date,86000,88000,90000,91000,92000,93000,94000,95000,95500,96000,96500,97000,97500,98000,99000,100000,101000
2024-11-29,66.2,58.99,51.1,45.7,42.54,45.67,34.52,36.8,0.0,33.94,0.0,33.33,0.0,33.54,37.8,0.0,0.0
2024-11-30,76.87,69.72,58.82,46.11,44.28,39.87,40.08,35.17,0.0,33.22,0.0,34.36,0.0,32.32,34.68,39.88,36.97
2024-12-01,109.06,141.72,114.26,75.64,64.73,67.58,54.73,48.75,32.72,41.45,35.18,38.66,36.63,42.7,0.0,0.0,52.56
