date,84000,86000,88000,90000,91000,92000,93000,94000,95000,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500,101000,102000,103000,104000,105000,106000
2024-12-04,96.59,89.07,71.11,63.85,0.0,62.54,58.51,55.32,52.01,51.85,0.0,50.86,0.0,50.92,0.0,51.37,0.0,44.81,0.0,54.41,0.0,0.0,0.0,0.0,0.0
2024-12-05,130.98,118.52,116.56,95.2,94.15,89.38,88.1,81.27,78.32,79.13,0.0,76.6,0.0,81.42,0.0,80.89,0.0,86.64,0.0,90.35,127.8,67.08,74.73,69.61,113.49
2024-12-06,132.84,171.98,150.17,129.82,125.36,108.19,105.03,88.74,81.76,74.35,65.64,67.39,59.25,51.43,44.91,44.0,43.73,50.48,39.43,42.62,70.55,52.67,73.48,64.5,66.15
