date,80000,82000,84000,86000,87000,88000,89000,89500,90000,90500,91000,91500,92000,92500,93000,94000,102000
2024-11-16,69.44,64.73,54.51,47.4,47.97,47.5,48.37,0.0,47.87,0.0,50.17,0.0,49.43,0.0,0.0,0.0,0.0
2024-11-17,81.17,71.55,63.27,58.0,58.94,56.25,61.79,0.0,59.1,0.0,60.69,0.0,54.59,0.0,67.01,74.45,0.0
2024-11-18,160.74,108.43,92.45,80.0,68.37,60.31,55.67,48.22,51.7,49.51,51.73,48.21,55.23,67.24,76.75,0.0,0.0
