date,27000,27500,28000,28500,29000,29250,29500,29750,30000,30250,30500,30750,31000,31250,31500
2023-06-28,69.83,60.54,55.13,51.09,48.04,43.25,42.31,41.18,43.08,42.74,46.75,47.55,0.0,0.0,0.0
2023-06-29,0.0,61.68,57.11,52.2,46.14,36.97,34.29,33.5,34.84,32.66,33.02,39.12,43.45,0.0,0.0
2023-06-30,124.33,106.21,88.1,70.37,69.4,57.81,48.04,43.14,37.33,30.47,26.94,37.11,18.0,78.9,56.6
