,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000
2021-03-20,109.36,99.15,91.28,81.28,73.15,77.74,69.35,65.44,64.53,63.87,0,0,0,0,0,0
2021-03-21,113.13,97.9,108.11,109.7,84.51,71.04,52.95,60.48,61.92,68.44,0,0,0,0,0,0
