date,25750,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,29750
2020-12-31,122.05,121.53,130.12,115.34,119.79,92.42,99.89,97.33,98.09,93.37,87.64,92.75,97.01,88.46,87.66,0.0,0.0
2021-01-01,125.21,109.65,112.48,103.03,114.6,93.02,99.45,101.58,90.16,88.48,73.48,72.45,64.36,58.47,60.36,67.29,54.84
