,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-04-21,75.65,70.33,63.87,59.98,54.81,47.15,52.6,0,0,0
2022-04-22,80.99,73.2,43.81,44.66,55.84,95.27,89.1,0,0,0
