,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-11,143.81,118.82,112.04,95.23,85.92,77.71,75.58,76.64,75.02,69.62,81.68
2021-06-12,141.17,132.25,118.29,91.2,80.23,72.77,0,155.68,138.87,134.63,154.67
