date,59000,60000,61000,62000,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,71000
2024-07-22,72.36,74.07,66.63,63.62,57.43,0.0,60.63,59.85,58.52,56.46,56.33,59.21,58.99,60.94,58.36,58.36,0.0,0.0,0.0,0.0
2024-07-23,69.31,67.14,56.09,55.2,56.11,47.39,46.03,46.11,44.7,45.32,46.7,53.48,55.79,54.4,56.49,0.0,0.0,0.0,0.0,0.0
2024-07-24,126.7,108.46,86.06,68.88,57.51,58.83,51.66,50.98,38.38,45.84,44.5,41.28,53.1,45.74,46.9,0.0,0.0,0.0,40.79,0.0
