date,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,51000
2021-02-27,158.03,0.0,133.55,126.59,119.75,115.36,97.16,100.85,89.34,73.58,0.0
2021-02-28,178.1,164.19,154.75,142.97,141.89,123.7,106.33,122.27,0.0,0.0,134.75
