date,8625,8750,8875,9000,9125,9250,9375,10000
2020-02-03,65.96,0.0,57.84,50.45,47.63,46.16,46.19,0.0
2020-02-04,0.0,66.57,59.73,54.05,56.19,50.83,53.31,0.0
