date,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-09-05,107.91,104.36,100.87,93.66,88.16,87.16,72.46,78.38,50.45,93.1,0.0,42.39
2020-09-06,127.94,123.26,112.59,140.28,118.16,92.38,73.76,79.1,73.54,57.76,46.22,55.58
