,30000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000
2021-06-18,140.23,130.33,120.01,108.0,100.42,94.39,93.23,80.27,87.56,70.8,117.18,152.51
2021-06-19,200.84,154.79,129.02,106.92,89.12,79.58,91.85,96.51,0.0,133.66,152.84,0
