date,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,12000,12500
2020-02-06,66.73,62.76,60.35,56.79,55.67,52.24,54.57,54.2,54.94,57.09,48.79,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,68.16,63.71,58.13,56.19,54.04,50.9,49.93,50.16,50.09,50.87,0.0,0.0,0.0,67.0,0.0,0.0,0.0
2020-02-08,62.67,59.87,58.83,54.99,53.55,51.05,50.4,50.54,49.67,53.42,51.5,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,68.01,61.07,57.73,52.29,55.79,49.64,51.57,51.41,50.89,49.72,50.33,53.73,65.66,0.0,0.0,0.0
2020-02-10,0.0,63.99,57.93,60.54,53.22,51.41,48.42,48.84,46.32,48.14,51.44,70.07,49.6,0.0,0.0,0.0,0.0
2020-02-11,79.89,61.73,70.58,64.18,63.5,58.24,53.33,50.96,49.38,50.24,48.73,48.51,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,68.01,68.09,61.41,64.29,59.42,57.2,52.13,55.38,51.12,52.62,80.2,82.36,0.0,0.0,0.0
2020-02-13,0.0,0.0,67.63,69.14,68.79,61.62,56.87,56.65,55.41,53.63,55.15,55.4,55.15,58.98,0.0,0.0,0.0
2020-02-14,0.0,80.78,73.44,66.8,67.55,61.18,55.53,53.54,54.3,50.91,50.62,50.88,52.4,92.41,0.0,0.0,0.0
2020-02-15,0.0,89.82,81.09,77.08,67.52,63.7,64.77,60.63,56.56,56.64,57.35,56.59,0.0,0.0,0.0,0.0,0.0
2020-02-16,100.06,95.36,83.63,76.01,67.62,63.84,57.58,55.4,54.12,53.29,49.54,34.49,60.23,70.66,0.0,0.0,0.0
2020-02-17,101.57,93.07,86.14,80.03,71.96,58.8,59.14,50.74,47.74,57.77,58.58,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,80.54,84.48,80.09,75.1,62.61,55.11,53.16,52.18,51.24,52.73,54.46,0.0,0.0,250.85,285.08
2020-02-19,0.0,0.0,0.0,0.0,76.58,86.17,67.72,68.9,65.7,61.33,56.54,63.9,0.0,0.0,0.0,248.66,0.0
2020-02-20,0.0,0.0,138.54,117.36,113.32,109.31,90.86,61.97,65.89,0.0,122.68,106.16,227.45,0.0,435.45,0.0,0.0
