date,10500,10625,10750,10875,11000,11125,11250,11375,11500,11625,11750,11875,12000
2020-08-08,83.13,76.19,70.65,69.88,68.79,52.55,49.99,46.75,43.98,34.45,41.35,39.25,25.08
2020-08-09,0.0,0.0,0.0,71.07,99.67,91.87,51.14,67.9,53.83,31.28,37.25,39.79,41.4
