date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500
2020-09-11,85.25,75.49,85.21,66.81,65.99,64.53,50.53,45.57,38.65,0.0
2020-09-12,91.96,88.79,74.86,106.24,77.05,69.46,59.94,45.82,40.0,41.9
