date,90000,92000,94000,96000,97000,98000,99000,100000,100500,101000,101500,102000,103000
2024-12-12,76.65,58.22,51.62,49.24,44.81,44.89,43.47,44.65,0.0,44.86,0.0,49.27,0.0
2024-12-13,77.05,74.97,59.74,49.48,47.18,44.08,34.79,31.1,0.0,28.86,0.0,30.33,0.0
2024-12-14,101.91,81.01,78.79,58.18,51.15,39.66,37.93,39.16,28.26,22.66,24.47,22.02,31.69
