,25000,28000,30000,32000,34000,35000,36000,37000,38000,39000,40000,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,49000,50000,51000,52000,55000,60000,65000,70000
2023-12-15,0,0,69.63,0,59.27,57.81,57.23,54.63,52.9,52.98,52.56,52.2,0,52.12,0,52.73,0,52.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,0,0,68.98,0,58.7,56.77,54.06,53.05,51.85,51.49,50.19,50.76,0,50.51,0,51.3,0,50.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,0,0,0,0,59.68,56.22,56.27,54.15,53.21,52.3,52.7,51.38,0,51.56,0,51.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,86.46,0,72.59,0,58.89,57.5,57.03,55.77,54.5,53.18,53.85,53.23,0,0,0,53.44,0,0,0,54.08,0,55.1,0,0,0,0,0,60.33,0,0,0,0,0,0
2023-12-19,0,0,73.1,67.87,0,0,58.1,57.21,55.52,54.66,54.43,53.97,0,55.34,0,54.52,0,56.82,0,0,0,58.87,0,60.03,0,0,0,0,0,0,0,0,0,0
2023-12-20,0,0,76.32,71.81,62.41,61.58,59.79,0,56.88,55.87,55.31,55.71,0,55.34,0,55.38,0,55.73,0,56.09,0,56.94,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,0,83.17,0,72.61,67.55,62.77,62.04,58.9,57.55,56.64,55.25,55.33,0,54.63,0,54.33,0,54.5,0,55.32,0,0,0,56.7,0,0,0,0,0,0,0,0,0,0
2023-12-22,0,84.79,79.32,74.37,67.59,62.65,59.69,59.88,56.79,55.57,53.67,53.8,0,53.32,0,53.96,0,53.9,0,54.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,0,86.04,81.02,73.75,66.93,64.52,60.81,59.51,55.67,54.53,54.12,52.89,0,52.92,0,52.29,0,52.96,0,53.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,0,90.2,83.63,72.79,66.57,63.78,61.94,59.96,57.49,55.63,54.64,53.99,0,54.19,0,55.98,0,54.29,0,0,0,0,0,55.57,0,0,0,0,0,0,0,0,0,0
2023-12-25,0,92.66,81.63,76.02,68.48,65.63,0,61.0,56.7,56.0,56.83,55.73,0,55.12,0,55.08,0,56.16,0,55.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,107.03,92.41,81.85,74.64,67.87,64.82,63.25,62.25,59.89,58.65,58.11,58.69,0,58.08,0,58.9,0,55.95,0,57.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,106.48,94.05,0,83.13,71.1,74.06,72.71,70.11,68.4,66.76,65.63,65.0,0,65.19,0,63.72,0,65.11,0,62.53,0,0,0,61.0,0,0,62.98,63.37,64.94,0,0,0,0,0
2023-12-28,107.16,97.47,91.85,85.18,75.42,72.63,68.94,67.69,67.48,66.56,63.91,64.02,0,64.66,0,64.31,0,65.07,0,0,0,0,0,0,0,0,0,64.53,0,0,0,0,0,0
2023-12-29,108.9,96.56,86.5,78.55,72.58,71.19,66.32,65.88,64.13,62.77,62.76,62.13,0,63.69,0,62.35,0,64.41,0,64.31,0,64.72,0,0,0,66.05,0,0,0,0,0,0,0,0
2023-12-30,104.98,88.33,90.28,82.9,74.77,72.83,69.61,65.82,66.28,64.07,64.36,64.31,0,63.81,0,63.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,123.15,0,94.84,85.76,77.11,75.77,72.83,70.09,68.84,67.83,67.19,67.58,0,68.23,0,66.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,126.42,111.36,104.68,0,81.41,83.05,79.63,77.5,75.46,73.39,70.51,71.51,0,71.07,0,68.81,0,71.27,0,71.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,0,0,114.69,103.09,93.5,86.83,85.34,80.87,78.15,74.81,69.55,68.32,0,67.77,0,68.08,67.76,66.76,67.02,66.65,69.48,67.53,70.61,72.08,72.42,71.52,73.03,0,0,0,0,0,0,0
2024-01-03,131.79,114.87,112.33,97.99,88.94,85.88,83.54,80.87,77.62,75.65,74.82,72.84,72.74,73.0,74.4,72.39,74.86,74.37,66.79,75.23,70.47,77.84,0,76.69,0,0,0,0,0,0,0,0,0,0
2024-01-04,131.07,115.2,116.42,102.08,95.83,98.07,89.11,86.35,82.65,80.54,78.8,77.39,77.66,76.8,76.83,78.44,76.13,75.91,76.77,78.47,79.63,78.28,72.59,0,0,0,0,78.82,0,0,0,0,0,0
2024-01-05,156.09,137.67,131.23,123.27,110.0,105.64,97.9,93.71,93.34,87.87,81.65,82.01,77.81,78.66,76.39,76.49,77.14,76.53,79.73,77.96,81.57,79.99,0,0,0,82.18,0,0,0,0,0,0,0,0
2024-01-06,0,150.71,144.51,132.35,121.42,117.37,112.16,106.51,102.58,100.29,94.47,91.78,90.8,89.68,88.96,88.31,85.8,86.34,86.53,0,0,85.64,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,0,163.1,153.56,143.54,134.45,125.29,120.6,116.96,110.27,105.77,101.87,97.7,95.87,92.8,91.08,92.04,89.77,91.64,90.02,93.74,0,0,0,0,0,93.11,0,0,0,0,0,0,0,0
