date,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2021-03-04,126.36,0.0,109.21,107.05,99.97,94.12,87.05,99.95,89.17,0.0
2021-03-05,233.43,172.39,148.47,142.36,121.87,102.22,104.79,86.56,84.26,102.43
