,22000,22500,23000,23500,24000,24500,25000,26000,27000,28000
2022-08-15,69.77,64.95,59.58,58.5,53.66,55.39,0,0,0,0
2022-08-16,0,85.16,70.32,54.62,50.27,67.13,51.44,0,0,0
