,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000
2022-01-11,135.36,101.88,88.37,85.37,74.5,74.44,68.19,69.55,68.42,0,0,0,0
2022-01-12,0,0,0,123.86,113.99,105.15,90.11,70.76,59.91,57.26,30.31,0,0
