date,3625,3875,4000,4125,4250,4375,4500,4625,4750,4875,5000,5125,5250,5375,5500,5625,5750,5875,6000,6125,6250,6375,6625,6750,6875,7000,7125,7250,7375,7500,7625,8000
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.52,235.64,136.35,174.88,179.79,151.54,164.34,146.9,0.0,215.15,116.24,0.0,122.43,123.16,96.16,500.0,218.55,84.65,83.61,0.0
2020-03-13,500.0,290.25,266.1,248.71,332.51,385.76,309.05,320.69,363.57,313.22,267.57,243.52,235.95,260.5,226.95,209.29,0.0,0.0,333.21,0.0,374.02,0.0,0.0,473.07,0.0,337.71,0.0,483.64,500.0,0.0,500.0,500.0
