date,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000
2021-09-30,119.93,122.53,128.46,120.03,93.61,99.22,76.24,76.02,75.08,59.93,0.0,0.0,0.0,0.0
2021-10-01,0.0,132.99,126.19,114.09,106.66,146.32,200.34,115.04,104.66,100.58,94.86,80.3,71.5,65.74
