date,7500,7625,7750,7875,8000,8125,8250,8375,8500,8625,8750,8875,9000,9125,9250,9375
2020-05-11,183.46,0.0,156.15,156.73,132.48,120.79,113.97,130.5,105.92,98.24,124.11,107.64,112.3,101.94,0.0,0.0
2020-05-12,123.88,123.85,173.44,128.97,166.05,117.24,119.27,122.33,110.45,104.85,95.32,72.86,101.17,100.27,104.26,111.02
