date,35000,36000,37000,38000,39000,40000,41000,42000
2021-02-06,109.02,100.33,99.15,89.27,88.66,91.51,95.67,73.64
2021-02-07,131.04,126.88,114.03,95.62,93.21,79.36,87.05,0.0
