date,36000,37000,38000,39000,40000,41000,42000,43000
2021-07-31,101.49,96.26,99.38,89.75,84.19,80.04,74.27,77.9
2021-08-01,0.0,126.99,102.74,96.99,96.23,98.71,82.29,0.0
