date,50000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000
2021-04-03,110.71,94.62,97.81,80.67,83.79,61.65,69.28,70.34,65.79,63.05,55.37,53.47
2021-04-04,0.0,137.23,100.37,115.48,88.45,85.74,66.9,62.45,52.78,0.0,82.23,0.0
