date,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000
2021-08-06,102.23,98.04,131.8,97.14,99.9,94.28,92.16,90.42,89.82,97.06,97.34
2021-08-07,0.0,0.0,0.0,112.55,138.26,159.3,107.06,121.49,100.2,84.78,80.48
