date,25500,26000,26500,27000,27500,27750,28000,28250,28500,28750,29250,29500,31000,31500
2023-03-30,81.69,76.91,73.57,66.26,56.87,61.41,57.03,57.45,61.64,62.6,0.0,0.0,0.0,0.0
2023-03-31,131.55,74.56,71.76,68.4,68.5,57.95,46.13,31.54,37.59,40.26,64.33,62.63,86.85,72.68
