date,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000
2021-09-05,129.28,89.64,84.56,93.07,84.05,78.34,76.48,72.11,71.59,0.0
2021-09-06,150.77,133.89,104.24,90.13,93.71,102.3,99.17,67.75,59.85,66.02
