date,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500,12000
2020-01-30,0.0,0.0,0.0,68.52,65.05,57.02,59.4,56.79,56.2,57.58,56.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,71.69,64.89,62.31,59.66,57.62,54.01,53.3,50.36,50.0,50.25,0.0,56.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,65.16,62.05,0.0,59.11,53.75,52.35,50.85,47.46,49.9,47.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,68.72,0.0,0.0,61.35,52.89,54.95,51.07,47.85,51.19,49.23,50.4,51.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,75.21,65.23,66.38,0.0,56.23,54.41,51.14,50.97,49.84,49.42,51.56,51.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,76.13,70.52,64.77,62.68,57.34,56.6,49.98,48.33,49.48,53.6,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,85.79,70.52,71.05,64.54,58.18,58.7,55.52,52.23,52.05,49.52,49.81,51.38,49.97,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,88.39,78.8,83.17,72.62,73.37,63.13,61.13,57.37,52.0,52.12,51.84,52.6,52.97,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,79.61,70.93,68.09,63.1,57.76,51.79,51.88,47.68,47.33,47.14,49.01,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,70.61,78.02,67.67,64.58,56.03,50.74,52.37,50.68,49.87,54.07,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,96.53,82.37,73.21,62.83,53.39,56.98,49.69,49.21,48.81,46.94,55.26,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,73.47,59.43,59.0,56.44,48.94,46.23,49.4,48.03,57.73,63.4,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,62.8,78.11,66.36,63.33,53.67,49.16,45.08,57.21,0.0,58.83,0.0,0.0,219.85
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.46,70.14,56.77,60.38,57.95,52.37,67.48,65.3,70.52,75.7,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.38,102.02,81.26,66.53,52.67,0.0,65.13,0.0,0.0,86.65,0.0
