date,55000,56000,56500,57000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66500,67000,67500,68000,68500,69000,70000
2024-08-02,78.21,73.8,0.0,68.46,62.96,0.0,58.81,0.0,57.16,54.05,53.06,50.19,48.79,50.18,45.53,45.72,43.4,47.65,49.15,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,79.89,73.85,0.0,70.32,66.08,57.29,58.0,53.53,51.69,54.07,42.91,68.22,54.16,38.67,41.77,47.72,48.46,0.0,89.4,47.68,0.0,52.56,49.96,55.05,58.01,0.0,77.83
2024-08-04,90.93,91.7,89.22,75.37,62.83,71.26,65.08,64.9,64.99,60.68,0.0,73.65,78.21,182.32,157.57,0.0,103.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
